"","gcv_value","iqr_value","woo_differentially_expressed","regulator_in_GRN"
"AT1G61400",0.0388729993948361,NA,FALSE,FALSE
"AT3G52950",0.0388740376200145,NA,FALSE,FALSE
"AT1G01760",0.0388747517217285,NA,FALSE,FALSE
"AT4G25490",0.0388751530963229,NA,FALSE,FALSE
"AT2G26660",0.038875881294671,NA,TRUE,FALSE
"AT2G06010",0.0388796939468771,NA,FALSE,FALSE
"AT3G21660",0.0388913594278614,NA,FALSE,FALSE
"AT1G20670",0.0388945435054662,NA,FALSE,FALSE
"AT3G27000",0.0388981683356004,NA,FALSE,FALSE
"AT1G20696",0.0388994705529199,NA,TRUE,FALSE
"AT1G77765",0.038899819377801,NA,TRUE,FALSE
"AT3G11660",0.0388998393605014,NA,FALSE,FALSE
"AT2G26695",0.0389008179780674,NA,TRUE,FALSE
"AT1G17920",0.0389023090589618,NA,FALSE,FALSE
"AT3G16340",0.0389047908921296,NA,FALSE,FALSE
"AT1G53120",0.0389067471870807,NA,FALSE,FALSE
"AT3G44110",0.038908045300327,NA,FALSE,FALSE
"AT1G06240",0.0389114372659508,NA,TRUE,FALSE
"AT5G41220",0.0389122933768551,NA,FALSE,FALSE
"AT4G31248",0.0389128174511292,NA,TRUE,FALSE
"AT1G52855",0.0389145342251991,NA,FALSE,FALSE
"AT2G30790",0.0389170433941264,NA,TRUE,FALSE
"AT3G63520",0.0389189697879367,NA,FALSE,FALSE
"AT1G66190",0.0389193340204294,NA,FALSE,FALSE
"AT3G44805",0.0389200491570224,NA,FALSE,FALSE
"AT1G42550",0.0389203328066151,NA,TRUE,FALSE
"AT1G13370",0.0389217926371205,NA,FALSE,FALSE
"AT5G65120",0.0389227901242543,NA,FALSE,FALSE
"AT3G48580",0.0389262407328009,NA,TRUE,FALSE
"ATMG01280",0.0389264160948652,NA,FALSE,FALSE
"AT3G02840",0.0389270998643921,NA,TRUE,FALSE
"AT5G03345",0.0389279640575573,NA,FALSE,FALSE
"AT5G50930",0.0389297557223937,NA,FALSE,FALSE
"AT5G57300",0.0389310831005065,NA,FALSE,FALSE
"AT4G23290",0.0389359259092698,NA,TRUE,FALSE
"AT1G65730",0.0389389949917787,NA,TRUE,FALSE
"AT1G10720",0.0389403398241373,NA,FALSE,FALSE
"AT5G20280",0.0389419627177397,NA,FALSE,FALSE
"AT5G03860",0.0389465464671243,NA,FALSE,FALSE
"AT2G20320",0.0389480777136314,NA,TRUE,FALSE
"AT4G15233",0.0389545845284331,NA,FALSE,FALSE
"AT5G26230",0.0389569638465911,NA,TRUE,FALSE
"AT4G38240",0.0389595481290927,NA,FALSE,FALSE
"AT4G32010",0.0389603216942645,NA,FALSE,FALSE
"AT3G63280",0.0389618077294957,NA,TRUE,FALSE
"AT3G14980",0.0389660635597076,NA,TRUE,FALSE
"AT2G24010",0.0389673902571625,NA,FALSE,FALSE
"AT5G43600",0.0389677785840517,NA,FALSE,FALSE
"AT5G45660",0.0389682992950871,NA,FALSE,FALSE
"AT5G10700",0.0389683617807467,NA,FALSE,FALSE
"AT5G61200",0.0389704089943973,NA,FALSE,FALSE
"AT1G19670",0.0389713167308712,NA,TRUE,FALSE
"AT3G50470",0.0389728546973947,NA,FALSE,FALSE
"AT2G32630",0.0389731920372405,NA,FALSE,FALSE
"AT5G51545",0.0389737519142421,NA,TRUE,FALSE
"AT2G40711",0.0389765924876594,NA,FALSE,FALSE
"AT4G34140",0.0389783191635125,NA,FALSE,FALSE
"AT2G03520",0.0389783564940979,NA,FALSE,FALSE
"AT1G64360",0.0389794055801563,NA,TRUE,FALSE
"AT5G08185",0.0389799917637481,NA,FALSE,FALSE
"AT5G65930",0.03898039110638,NA,FALSE,FALSE
"AT5G23710",0.0389807153700757,NA,FALSE,FALSE
"AT2G39690",0.0389836807116029,NA,FALSE,FALSE
"AT4G03811",0.0389844081536601,NA,FALSE,FALSE
"AT2G35795",0.0389852843995048,NA,FALSE,FALSE
"AT2G01420",0.0389869555591564,NA,TRUE,FALSE
"AT2G14960",0.0389890715571033,NA,FALSE,FALSE
"AT3G06430",0.0389891714817418,NA,TRUE,FALSE
"AT5G08750",0.0389894404829287,NA,TRUE,FALSE
"AT5G66440",0.0389921427690451,NA,TRUE,FALSE
"AT1G26960",0.0389927148395746,NA,FALSE,FALSE
"AT1G03365",0.0389961983125194,NA,FALSE,FALSE
"AT5G23150",0.0389969391040592,NA,TRUE,FALSE
"AT3G12780",0.0389974239633074,NA,TRUE,FALSE
"AT5G45620",0.0390043229695892,NA,FALSE,FALSE
"AT5G66180",0.0390053597865417,NA,FALSE,FALSE
"AT1G09040",0.0390094221192972,NA,FALSE,FALSE
"AT3G57470",0.0390111606204013,NA,TRUE,FALSE
"AT3G51750",0.0390128858838385,NA,FALSE,FALSE
"AT5G59750",0.0390164394610055,NA,TRUE,FALSE
"AT3G25780",0.0390197254085235,NA,FALSE,FALSE
"AT5G25020",0.0390235766132713,NA,FALSE,FALSE
"AT1G31780",0.0390253157096008,NA,FALSE,FALSE
"AT1G49230",0.0390257253491741,NA,TRUE,FALSE
"AT3G22750",0.039027823586395,NA,TRUE,FALSE
"AT2G41170",0.0390297007907119,NA,FALSE,FALSE
"AT3G26960",0.039031638862097,NA,TRUE,FALSE
"AT1G72270",0.0390349144857205,NA,FALSE,FALSE
"AT3G22240",0.0390391662736697,NA,TRUE,FALSE
"AT3G14172",0.0390404431481413,NA,FALSE,FALSE
"AT1G09430",0.0390407678746195,NA,FALSE,FALSE
"AT3G11100",0.0390439384756445,NA,FALSE,FALSE
"AT2G18890",0.0390479295037601,NA,TRUE,FALSE
"AT2G38020",0.0390479592053927,NA,FALSE,FALSE
"AT1G03330",0.0390486222412921,NA,FALSE,FALSE
"AT3G06190",0.0390532921754623,NA,FALSE,FALSE
"AT4G25120",0.0390537128039162,NA,FALSE,FALSE
"AT5G55310",0.0390547081586219,NA,FALSE,FALSE
"AT1G50200",0.039056772292171,NA,FALSE,FALSE
"AT4G17020",0.0390568417788309,NA,FALSE,FALSE
"AT3G52070",0.0390577368702842,NA,FALSE,FALSE
"AT2G46505",0.0390595896094041,NA,FALSE,FALSE
"AT1G33800",0.0390598265605066,NA,FALSE,FALSE
"AT2G20230",0.0390600690525998,NA,FALSE,FALSE
"AT3G58820",0.0390601662481126,NA,FALSE,FALSE
"AT5G21280",0.0390632634290307,NA,FALSE,FALSE
"AT2G01440",0.0390651829713139,NA,FALSE,FALSE
"AT1G73150",0.0390653027867039,NA,FALSE,FALSE
"AT2G16490",0.039065759679712,NA,FALSE,FALSE
"AT3G10190",0.0390662911492424,NA,TRUE,FALSE
"AT3G52220",0.0390667064623076,NA,FALSE,FALSE
"AT1G04295",0.0390705704903603,NA,FALSE,FALSE
"AT5G64620",0.0390710291326033,NA,TRUE,FALSE
"AT3G43955",0.0390713845568944,NA,FALSE,FALSE
"AT1G52740",0.039073274196419,NA,FALSE,FALSE
"AT5G53045",0.0390752714588521,NA,FALSE,FALSE
"AT2G16920",0.0390778453340813,NA,FALSE,FALSE
"AT2G32580",0.0390785097589337,NA,TRUE,FALSE
"AT5G24165",0.0390835815543806,NA,FALSE,FALSE
"AT1G14250",0.0390883584146019,NA,TRUE,FALSE
"AT5G10110",0.0390885367833569,NA,FALSE,FALSE
"AT2G45540",0.039094990167936,NA,FALSE,FALSE
"AT4G02580",0.0390966960801922,NA,FALSE,FALSE
"AT3G17300",0.0391024344181091,NA,FALSE,FALSE
"AT4G27430",0.0391055666503066,NA,TRUE,FALSE
"AT3G14110",0.0391068966724458,NA,TRUE,FALSE
"AT1G01170",0.039110572861678,NA,TRUE,FALSE
"AT4G35730",0.0391166806116128,NA,FALSE,FALSE
"AT3G50380",0.0391173895710678,NA,FALSE,FALSE
"AT5G14710",0.0391183827088539,NA,FALSE,FALSE
"AT1G15405",0.0391194717448376,NA,TRUE,FALSE
"AT4G14770",0.0391205281834497,NA,FALSE,FALSE
"AT3G14570",0.039121180112509,NA,FALSE,FALSE
"AT3G05010",0.0391223206651743,NA,FALSE,FALSE
"AT5G67370",0.0391225437273555,NA,FALSE,FALSE
"AT2G02450",0.0391239149463379,NA,FALSE,FALSE
"AT4G01360",0.0391240410319891,NA,TRUE,FALSE
"AT3G61560",0.0391241071190006,NA,FALSE,FALSE
"AT1G52630",0.0391245881559583,NA,FALSE,FALSE
"AT5G43280",0.0391263228719938,NA,FALSE,FALSE
"AT2G46000",0.0391290536597852,NA,FALSE,FALSE
"AT3G08620",0.0391302100510545,NA,FALSE,FALSE
"ATCG00430",0.0391331377703127,NA,TRUE,FALSE
"AT2G20140",0.0391359795104348,NA,FALSE,FALSE
"AT1G59600",0.0391360768934355,NA,FALSE,FALSE
"AT5G54500",0.0391414140456757,NA,FALSE,FALSE
"AT2G18040",0.0391416227435711,NA,FALSE,FALSE
"AT1G22985",0.0391422123545162,NA,TRUE,FALSE
"AT5G22750",0.0391422511858713,NA,FALSE,FALSE
"AT1G14890",0.0391429615897964,NA,TRUE,FALSE
"AT5G65950",0.0391436365481963,NA,FALSE,FALSE
"AT1G79750",0.0391491721815608,NA,FALSE,FALSE
"AT1G12050",0.0391515210023309,NA,FALSE,FALSE
"AT4G17960",0.0391529833585647,NA,FALSE,FALSE
"AT1G57870",0.0391543443390351,NA,FALSE,FALSE
"AT1G21170",0.0391568492139414,NA,FALSE,FALSE
"AT1G24600",0.0391599202752408,NA,TRUE,FALSE
"AT5G09400",0.039160154092452,NA,FALSE,FALSE
"AT5G10060",0.0391614336746216,NA,FALSE,FALSE
"AT3G19180",0.0391724801968051,NA,TRUE,FALSE
"AT2G39970",0.0391770368046665,NA,TRUE,FALSE
"AT2G07080",0.0391778119982787,NA,TRUE,FALSE
"AT1G10410",0.0391787736717518,NA,TRUE,FALSE
"AT1G04760",0.0391790425580485,NA,FALSE,FALSE
"AT2G29710",0.0391800650333916,NA,FALSE,FALSE
"AT1G27150",0.0391807670727837,NA,TRUE,FALSE
"AT1G03210",0.0391817501409399,NA,FALSE,FALSE
"AT1G32260",0.0391829245297475,NA,FALSE,FALSE
"AT4G18050",0.0391836487949607,NA,TRUE,FALSE
"AT2G46420",0.0391854989241234,NA,FALSE,FALSE
"AT5G63760",0.039188165125513,NA,FALSE,FALSE
"AT1G06570",0.0391893342209039,NA,TRUE,FALSE
"AT5G05300",0.0391897195105233,NA,TRUE,FALSE
"AT1G15910",0.0391991358027384,NA,TRUE,FALSE
"AT5G62580",0.0392003857093003,NA,FALSE,FALSE
"AT3G26690",0.0392005871989806,NA,FALSE,FALSE
"AT1G19200",0.0392016097411099,NA,TRUE,FALSE
"AT4G19450",0.0392033172496737,NA,FALSE,FALSE
"AT2G21340",0.0392063257068891,NA,TRUE,FALSE
"AT5G27600",0.0392068431789851,NA,TRUE,FALSE
"AT1G11170",0.0392068701268123,NA,TRUE,FALSE
"AT2G35945",0.0392072422678519,NA,FALSE,FALSE
"AT1G74458",0.0392116031067484,NA,TRUE,FALSE
"AT3G15520",0.039222592327573,NA,TRUE,FALSE
"AT2G44660",0.0392235712753213,NA,FALSE,FALSE
"AT5G44660",0.0392252430491863,NA,TRUE,FALSE
"AT5G16040",0.0392256965720888,NA,TRUE,FALSE
"AT4G13780",0.0392278515017233,NA,FALSE,FALSE
"AT2G29420",0.0392301742610825,NA,TRUE,FALSE
"AT2G40540",0.0392315220641116,NA,TRUE,FALSE
"AT1G02880",0.0392352099769607,NA,TRUE,FALSE
"AT5G06440",0.0392360465331533,NA,FALSE,FALSE
"AT1G04790",0.0392397260173037,NA,FALSE,FALSE
"AT3G18770",0.0392407134816545,NA,FALSE,FALSE
"AT3G54990",0.0392413036580303,NA,FALSE,FALSE
"AT1G33080",0.0392417125351799,NA,TRUE,FALSE
"AT4G14096",0.0392418852522682,NA,FALSE,FALSE
"AT1G08845",0.0392429738730524,NA,FALSE,FALSE
"AT5G45410",0.0392465338690344,NA,TRUE,FALSE
"AT1G21670",0.039248474211532,NA,TRUE,FALSE
"AT1G60160",0.0392498367549633,NA,TRUE,FALSE
"AT2G14890",0.0392514589595605,NA,TRUE,FALSE
"AT4G25020",0.0392522690204409,NA,FALSE,FALSE
"AT1G79070",0.0392552633336724,NA,FALSE,FALSE
"AT3G10500",0.0392552908056244,NA,TRUE,FALSE
"AT5G48310",0.0392560458097308,NA,FALSE,FALSE
"AT3G55070",0.0392561443744686,NA,FALSE,FALSE
"AT5G05690",0.0392581764003424,NA,TRUE,FALSE
"AT3G11240",0.0392588427765696,NA,FALSE,FALSE
"AT1G74710",0.0392591469038492,NA,TRUE,FALSE
"AT3G54680",0.0392628346591078,NA,TRUE,FALSE
"AT3G29034",0.039264306522526,NA,TRUE,FALSE
"AT1G11660",0.0392659046073033,NA,FALSE,FALSE
"AT1G71480",0.0392659372533408,NA,FALSE,FALSE
"AT5G58970",0.0392718468413599,NA,FALSE,FALSE
"AT2G29995",0.0392762632337566,NA,FALSE,FALSE
"AT4G29140",0.0392779008636904,NA,FALSE,FALSE
"AT5G21910",0.0392808676589468,NA,FALSE,FALSE
"AT3G03305",0.039284348337988,NA,FALSE,FALSE
"AT4G39030",0.0392860156233717,NA,TRUE,FALSE
"AT5G13610",0.0392866060094334,NA,FALSE,FALSE
"AT1G62600",0.0392871450620874,NA,FALSE,FALSE
"AT1G64140",0.0392876162335202,NA,FALSE,FALSE
"AT5G06120",0.0392877298241091,NA,TRUE,FALSE
"AT1G33230",0.0392884989433954,NA,FALSE,FALSE
"AT4G14220",0.0392928248288086,NA,FALSE,FALSE
"AT3G09810",0.0392943927720113,NA,FALSE,FALSE
"AT2G18910",0.0392951217821263,NA,TRUE,FALSE
"AT3G51950",0.0392951859219105,NA,TRUE,FALSE
"AT5G60490",0.0392992226435533,NA,FALSE,FALSE
"AT5G59560",0.0392998463159973,NA,FALSE,FALSE
"AT1G25450",0.0393066213392807,NA,FALSE,FALSE
"AT2G30120",0.0393089294499406,NA,FALSE,FALSE
"AT3G55850",0.0393136294895925,NA,FALSE,FALSE
"AT4G14420",0.0393170593256342,NA,TRUE,FALSE
"AT1G74410",0.0393221965121229,NA,FALSE,FALSE
"AT2G03667",0.0393238398032933,NA,FALSE,FALSE
"AT5G34848",0.0393270171773953,NA,FALSE,FALSE
"AT1G32450",0.039328791657362,NA,TRUE,FALSE
"AT4G23860",0.0393311759973715,NA,FALSE,FALSE
"AT2G30890",0.0393312605072713,NA,FALSE,FALSE
"AT1G56560",0.0393312879641954,NA,FALSE,FALSE
"AT3G44660",0.0393334366962973,NA,FALSE,FALSE
"AT5G03670",0.039338982590334,NA,FALSE,FALSE
"AT3G57580",0.0393442977908859,NA,FALSE,FALSE
"AT4G33500",0.0393460257520832,NA,TRUE,FALSE
"AT5G45010",0.0393460289992205,NA,FALSE,FALSE
"AT1G50510",0.0393474403973254,NA,FALSE,FALSE
"AT5G01230",0.0393481305446084,NA,FALSE,FALSE
"AT4G15140",0.039349722701951,NA,FALSE,FALSE
"AT3G19500",0.0393510155267035,NA,FALSE,FALSE
"AT4G09670",0.0393521953064114,NA,TRUE,FALSE
"AT1G79420",0.0393529217714603,NA,FALSE,FALSE
"AT2G30540",0.0393594543268854,NA,FALSE,FALSE
"AT1G74320",0.039360970336089,NA,FALSE,FALSE
"AT1G56580",0.0393629971974777,NA,TRUE,FALSE
"AT2G26040",0.0393669852134621,NA,FALSE,FALSE
"AT5G10740",0.0393695762519821,NA,TRUE,FALSE
"AT3G14420",0.0393702394084272,NA,TRUE,FALSE
"AT3G12290",0.0393703741477648,NA,FALSE,FALSE
"AT1G04220",0.0393714064553484,NA,FALSE,FALSE
"AT2G42510",0.0393715342330809,NA,FALSE,FALSE
"AT1G73720",0.0393733101719561,NA,FALSE,FALSE
"AT1G22730",0.0393743764331389,NA,FALSE,FALSE
"AT3G52180",0.0393770981133617,NA,FALSE,FALSE
"AT1G14210",0.0393772250233664,NA,FALSE,FALSE
"AT2G36390",0.0393777438068472,NA,TRUE,FALSE
"AT2G27190",0.0393783798790423,NA,FALSE,FALSE
"AT3G58020",0.039382224338577,NA,FALSE,FALSE
"AT3G51120",0.0393832426334404,NA,FALSE,FALSE
"AT4G10030",0.0393917359804908,NA,TRUE,FALSE
"ATCG00550",0.0393920114695903,NA,TRUE,FALSE
"AT1G04390",0.0393935880249915,NA,FALSE,FALSE
"AT1G21780",0.0393954535022862,NA,TRUE,FALSE
"AT3G05710",0.0393969744876877,NA,FALSE,FALSE
"AT4G02900",0.0393985438507395,NA,FALSE,FALSE
"AT1G62710",0.0393986592964179,NA,TRUE,FALSE
"AT4G17260",0.0393991652492943,NA,FALSE,FALSE
"AT3G22880",0.0394046443971327,NA,FALSE,FALSE
"AT4G04210",0.0394067929750111,NA,FALSE,FALSE
"AT2G05518",0.0394072535297578,NA,FALSE,FALSE
"AT5G12930",0.0394095487709493,NA,TRUE,FALSE
"AT5G04810",0.0394139484354662,NA,TRUE,FALSE
"AT2G43440",0.0394148481337824,NA,FALSE,FALSE
"AT1G68100",0.039416964263059,NA,FALSE,FALSE
"AT1G77440",0.0394213658532947,NA,FALSE,FALSE
"AT5G08060",0.0394236561391044,NA,FALSE,FALSE
"AT5G26570",0.0394246983627346,NA,FALSE,FALSE
"AT5G51380",0.0394268447900969,NA,FALSE,FALSE
"AT3G18560",0.0394273787894908,NA,TRUE,FALSE
"AT5G47450",0.039427591825756,NA,FALSE,FALSE
"AT2G22450",0.0394294199539371,NA,FALSE,FALSE
"AT3G57870",0.0394295452827863,NA,FALSE,FALSE
"AT1G64320",0.0394318038634248,NA,FALSE,FALSE
"AT3G10870",0.0394348114826553,NA,FALSE,FALSE
"AT1G79075",0.0394392592836492,NA,FALSE,FALSE
"AT1G57600",0.0394410862660668,NA,FALSE,FALSE
"AT2G43910",0.0394413992463005,NA,TRUE,FALSE
"AT5G17700",0.0394423344087119,NA,FALSE,FALSE
"AT1G78260",0.0394453415756454,NA,TRUE,FALSE
"AT1G76570",0.039447085536143,NA,TRUE,FALSE
"AT3G12830",0.0394498427581637,NA,TRUE,FALSE
"AT1G12750",0.0394523428281469,NA,TRUE,FALSE
"AT2G36430",0.0394545243921237,NA,TRUE,FALSE
"AT1G70890",0.0394563747835049,NA,TRUE,FALSE
"AT2G13128",0.0394576091525227,NA,FALSE,FALSE
"AT4G32130",0.0394590042597797,NA,FALSE,FALSE
"AT5G01350",0.0394609366589114,NA,FALSE,FALSE
"AT5G15490",0.0394634141161621,NA,TRUE,FALSE
"AT2G45450",0.0394696268791271,NA,TRUE,FALSE
"AT4G28790",0.0394702057873066,NA,FALSE,FALSE
"AT1G62520",0.0394708477407502,NA,FALSE,FALSE
"AT1G66690",0.0394727025953867,NA,FALSE,FALSE
"AT1G75891",0.0394739413058372,NA,FALSE,FALSE
"AT2G34710",0.0394750701688716,NA,TRUE,FALSE
"AT5G10870",0.0394761890452003,NA,FALSE,FALSE
"AT2G31140",0.0394763780087035,NA,FALSE,FALSE
"AT1G11220",0.0394774782498681,NA,FALSE,FALSE
"AT5G05420",0.0394781201861557,NA,FALSE,FALSE
"AT5G19780",0.0394783687502638,NA,FALSE,FALSE
"AT5G51510",0.0394806307379723,NA,FALSE,FALSE
"AT1G02910",0.0394821833165214,NA,TRUE,FALSE
"AT5G48150",0.0394846338007268,NA,FALSE,FALSE
"AT2G42080",0.0394855448165141,NA,FALSE,FALSE
"AT3G27430",0.0394863891702584,NA,FALSE,FALSE
"AT4G37000",0.0394879714474899,NA,TRUE,FALSE
"AT4G17050",0.0394906778402894,NA,FALSE,FALSE
"AT5G44800",0.0394935025615983,NA,FALSE,FALSE
"AT5G15420",0.0395020448471083,NA,FALSE,FALSE
"AT1G22550",0.0395045693433326,NA,FALSE,FALSE
"AT1G35200",0.0395084460374534,NA,FALSE,FALSE
"AT1G17160",0.0395086821089149,NA,FALSE,FALSE
"AT2G35360",0.039514246018896,NA,FALSE,FALSE
"AT2G32880",0.0395144979346796,NA,FALSE,FALSE
"AT1G49820",0.0395160979297149,NA,FALSE,FALSE
"AT1G80890",0.0395173810300262,NA,FALSE,FALSE
"AT2G35160",0.0395228913674044,NA,FALSE,FALSE
"AT2G18440",0.0395257609739522,NA,FALSE,FALSE
"AT1G71220",0.0395265566358222,NA,FALSE,FALSE
"AT2G26060",0.0395272075775508,NA,FALSE,FALSE
"AT1G08340",0.0395285751909904,NA,FALSE,FALSE
"AT3G47540",0.0395295841757464,NA,TRUE,FALSE
"AT2G35660",0.03953143152931,NA,TRUE,FALSE
"AT1G08500",0.0395346577606299,NA,FALSE,FALSE
"AT5G51920",0.0395413827435634,NA,FALSE,FALSE
"AT1G77855",0.0395461296155016,NA,FALSE,FALSE
"AT3G05210",0.0395487043655241,NA,FALSE,FALSE
"AT4G19890",0.039550477548977,NA,FALSE,FALSE
"AT5G58150",0.0395518397750127,NA,FALSE,FALSE
"AT5G35330",0.039552644866253,NA,TRUE,FALSE
"AT1G72990",0.03956087434158,NA,FALSE,FALSE
"AT5G67230",0.0395641173287329,NA,TRUE,FALSE
"AT3G58000",0.0395641774627566,NA,FALSE,FALSE
"AT4G28460",0.0395668604223448,NA,TRUE,FALSE
"AT5G27010",0.0395698234521514,NA,FALSE,FALSE
"AT3G26090",0.0395725574698743,NA,TRUE,FALSE
"AT1G05120",0.039575274989824,NA,TRUE,FALSE
"AT1G78200",0.0395755713218934,NA,FALSE,FALSE
"AT2G36740",0.0395770193819748,NA,FALSE,FALSE
"AT3G22110",0.0395795899065324,NA,FALSE,FALSE
"AT3G16470",0.0395799226025563,NA,TRUE,FALSE
"AT1G74520",0.0395877552059324,NA,TRUE,FALSE
"AT1G60260",0.0395887234394674,NA,TRUE,FALSE
"AT1G14360",0.0395921665399043,NA,FALSE,FALSE
"AT4G28500",0.0395951193353896,NA,FALSE,FALSE
"AT5G06390",0.0395964428625695,NA,TRUE,FALSE
"AT2G25450",0.0395987937218347,NA,TRUE,FALSE
"AT5G18700",0.0396007052472446,NA,TRUE,FALSE
"AT4G21530",0.0396019228687924,NA,FALSE,FALSE
"AT3G58570",0.0396025721188743,NA,TRUE,FALSE
"AT1G13870",0.0396025988478834,NA,FALSE,FALSE
"AT1G23400",0.0396028506102245,NA,TRUE,FALSE
"AT1G50640",0.039604399615074,NA,FALSE,FALSE
"AT1G80550",0.0396046532339328,NA,FALSE,FALSE
"AT4G38092",0.0396085724585912,NA,FALSE,FALSE
"AT1G68740",0.0396094573197603,NA,TRUE,FALSE
"AT2G25510",0.0396095424606571,NA,FALSE,FALSE
"AT2G25310",0.0396107784112279,NA,FALSE,FALSE
"AT5G21060",0.0396112123844254,NA,TRUE,FALSE
"AT5G13860",0.0396131411349732,NA,FALSE,FALSE
"AT1G18070",0.0396132907564363,NA,FALSE,FALSE
"AT1G67500",0.0396136588164015,NA,FALSE,FALSE
"AT1G20070",0.0396143321205081,NA,TRUE,FALSE
"AT5G05620",0.0396184813016089,NA,TRUE,FALSE
"AT3G51990",0.0396191003921602,NA,TRUE,FALSE
"AT3G23080",0.0396211588789291,NA,TRUE,FALSE
"AT5G24260",0.0396269655480851,NA,FALSE,FALSE
"AT5G16780",0.0396279456295587,NA,FALSE,FALSE
"AT2G03505",0.0396279804181983,NA,FALSE,FALSE
"AT3G20270",0.0396316882988108,NA,FALSE,FALSE
"AT1G20930",0.0396382361347881,NA,FALSE,FALSE
"AT5G06230",0.0396409391841031,NA,TRUE,FALSE
"AT1G48140",0.0396431440543772,NA,FALSE,FALSE
"AT2G26350",0.0396435284293257,NA,FALSE,FALSE
"AT2G47860",0.0396469595580276,NA,FALSE,FALSE
"AT3G18777",0.0396494573391532,NA,TRUE,FALSE
"AT3G60980",0.0396497305388684,NA,FALSE,FALSE
"AT1G19430",0.0396511154663016,NA,FALSE,FALSE
"AT5G19020",0.0396529675260042,NA,FALSE,FALSE
"AT1G31930",0.0396540320774851,NA,FALSE,FALSE
"AT5G16590",0.0396542178601643,NA,TRUE,FALSE
"AT5G10310",0.0396569754885944,NA,FALSE,FALSE
"AT2G46920",0.0396575379750155,NA,FALSE,FALSE
"AT1G78750",0.039659491203993,NA,FALSE,FALSE
"AT3G06880",0.0396614640904771,NA,FALSE,FALSE
"AT5G56300",0.0396632778302656,NA,FALSE,FALSE
"AT5G46190",0.0396653488309111,NA,FALSE,FALSE
"AT5G08590",0.0396682828963738,NA,FALSE,FALSE
"AT3G25882",0.039670192796811,NA,TRUE,FALSE
"AT3G56250",0.0396707588477225,NA,FALSE,FALSE
"AT5G02220",0.0396724158500424,NA,FALSE,FALSE
"AT5G46860",0.0396730213535687,NA,FALSE,FALSE
"AT5G01220",0.03967308220349,NA,TRUE,FALSE
"AT5G24680",0.0396747087230951,NA,FALSE,FALSE
"AT2G27340",0.0396757965060104,NA,FALSE,FALSE
"AT5G59410",0.0396800969128537,NA,FALSE,FALSE
"AT1G48550",0.0396805213840876,NA,FALSE,FALSE
"AT3G06035",0.0396807396420934,NA,TRUE,FALSE
"AT1G18900",0.0396808912203173,NA,FALSE,FALSE
"AT5G45510",0.0396809144549294,NA,FALSE,FALSE
"AT5G45720",0.0396838113268756,NA,FALSE,FALSE
"AT3G01435",0.0396839343249722,NA,FALSE,FALSE
"AT5G14090",0.0396891001638941,NA,FALSE,FALSE
"AT4G33780",0.0396899848582737,NA,FALSE,FALSE
"AT4G32620",0.0396903636029724,NA,FALSE,FALSE
"AT2G46560",0.0396941823196675,NA,FALSE,FALSE
"AT2G23560",0.0396949680688559,NA,FALSE,FALSE
"AT1G19010",0.0396952588292478,NA,TRUE,FALSE
"AT3G49055",0.0397006675850166,NA,FALSE,FALSE
"AT5G54190",0.0397030718924652,NA,FALSE,FALSE
"AT3G10540",0.0397081588899154,NA,FALSE,FALSE
"AT5G49890",0.0397151134844807,NA,TRUE,FALSE
"AT2G42730",0.0397159357614889,NA,FALSE,FALSE
"AT5G53560",0.0397161325268896,NA,FALSE,FALSE
"AT1G49360",0.0397164068499878,NA,TRUE,FALSE
"AT5G03377",0.0397188918636452,NA,FALSE,FALSE
"AT5G41360",0.0397209507738236,NA,TRUE,FALSE
"AT2G18170",0.0397222924502931,NA,TRUE,FALSE
"AT1G29465",0.0397242365103047,NA,FALSE,FALSE
"AT3G55990",0.0397248174499492,NA,FALSE,FALSE
"AT5G38050",0.0397265544963359,NA,FALSE,FALSE
"AT2G01275",0.0397270921536214,NA,TRUE,FALSE
"AT5G24160",0.0397288125315167,NA,TRUE,FALSE
"AT3G53100",0.0397298078350388,NA,TRUE,FALSE
"AT4G25440",0.039732971478748,NA,FALSE,FALSE
"AT5G27470",0.0397372029900473,NA,FALSE,FALSE
"AT4G22830",0.0397382163779577,NA,TRUE,FALSE
"AT2G45690",0.0397385464469469,NA,FALSE,FALSE
"AT3G20570",0.039739223450449,NA,TRUE,FALSE
"AT2G20250",0.0397412783701679,NA,FALSE,FALSE
"AT3G63540",0.0397501111720771,NA,TRUE,FALSE
"AT2G25180",0.03975480190179,NA,FALSE,FALSE
"AT5G39865",0.0397603357646765,NA,FALSE,FALSE
"AT3G27160",0.0397604661832103,NA,TRUE,FALSE
"AT1G48750",0.0397631530717492,NA,TRUE,FALSE
"AT5G65010",0.0397642281466589,NA,TRUE,FALSE
"AT2G35980",0.039764903613591,NA,TRUE,FALSE
"AT2G07050",0.0397667323565086,NA,TRUE,FALSE
"AT2G34530",0.0397670756108084,NA,FALSE,FALSE
"AT5G25350",0.0397727888971278,NA,TRUE,FALSE
"AT5G38520",0.0397739117946071,NA,TRUE,FALSE
"AT5G15450",0.0397777862530657,NA,FALSE,FALSE
"AT3G43960",0.0397778930643022,NA,FALSE,FALSE
"AT5G26920",0.0397824725043266,NA,TRUE,FALSE
"AT2G44160",0.0397830415668848,NA,TRUE,FALSE
"AT5G07580",0.0397850278330876,NA,TRUE,FALSE
