,P002,P004,P007,P008,P009,P010,P016,P017,P020,P023,P024,P035,P037,P038,P039,P049,P050,P051,P052,P053,P054,P059,P064,P068,P077,P080,P085,P092,P094,P095,P097,P100,P109,P110,P111,P112,P114,P122,P127,P130,P138,P140,P142,P143,P144,P152,P154,P155,P158,P159,P170,P174,P181,P183,P188,P199,P200,P202,P203,P204,P205,P213,P214,P217,P219
AT3G12910,-0.36497011403533,-0.200011724423977,-0.552503047801777,-0.552503047801777,-0.552503047801777,1.35668810609534,1.56521739198336,5.80475837180288,-0.552503047801777,-0.39141016232657,-0.552503047801777,-0.283016094619185,1.22010518270822,-0.381541130387251,-0.552503047801777,-0.552503047801777,-0.241465923952994,-0.24156722682001,-0.552503047801777,2.73007240115399,-0.552503047801777,-0.305164100386842,-0.552503047801777,-0.552503047801777,-0.41424596124397,-0.552503047801777,-0.552503047801777,-0.46919476900552,-0.141138763498008,0.140157971286742,1.24358078920678,-0.326656303383816,-0.0599951670179929,-0.364229003587158,-0.552503047801777,1.81764814139832,-0.259556483310159,0.686542982133641,-0.552503047801777,1.43691997677221,-0.394156003195695,-0.415083042829315,-0.343696511961917,-0.0142489249653923,-0.552503047801777,-0.15020270423104,-0.389815975103525,-0.552503047801777,-0.0701841027478902,-0.366132431141095,0.165659635125622,-0.334115393434118,-0.552503047801777,0.639447812430772,-0.398517358207237,0.264984430370131,-0.0349307050262359,-0.552503047801777,0.0276371446809048,-0.552503047801777,0.298979539848847,-0.306235778085277,0.0764864535021083,-0.552503047801777,-0.210840467735029
AT3G12980,1.85700219596442,0.813999370207673,0.191566585787575,-0.666321232428095,0.196294267591972,0.0978225265837761,0.277074796688986,-2.06812935723772,-2.68443572523678,-0.529822037777554,0.670265483401559,-2.42683783666323,-0.158034668689248,-1.60949478240144,-0.415315318483768,-0.132043748721454,1.72701463625231,1.48152744106789,0.483473642314173,-0.660128896260766,0.072084985640794,0.0712898287011441,-1.10782491319668,-1.1974057284237,1.10698380258774,0.723922096891382,1.00491943540661,-0.217961898045119,0.0432553965982923,2.93730117817808,-0.243965177965343,-0.813695125224786,-0.390766392966119,-0.780174934235174,-0.565066442131123,-0.517482685268474,0.441363284385852,0.428059855587248,0.171082024627257,0.109302862398986,0.421570880561605,0.721011328094164,-0.527615786268836,0.9589960321537,-0.339569410009826,-0.902964881648998,-0.606919301050488,1.50542128910676,0.30140330305497,1.29102349426742,0.0353161871542181,-0.361566005350723,2.16630588553596,-0.737187019684338,0.268937828006035,-0.0337574069997051,0.0869025086120495,-0.620352509349606,-0.83136161723111,-0.0614189805375923,-0.539975738698634,1.14042983386277,-0.389740516914445,-0.662835725842893,-0.00275246632955869
AT3G13000,0.958231247480784,0.544083831405358,-0.860586006078019,-0.899603186174382,-1.61004416833523,1.05656902367177,1.13957620725999,1.79848666181814,-0.784864124891362,0.46481413620515,-1.69108002873102,-0.8765103956,0.628023387122676,-1.24007023667715,-1.32417056400709,0.0685642392667467,-0.370174007850668,1.55931166266109,0.141864998030134,0.659961196995462,-0.260728539007273,0.438092242599594,0.267812911631933,-0.986176764123029,1.80956803231246,0.837623119125449,-0.0692578062964666,-1.11859502546717,0.812054497328633,1.46296224164717,1.09558878437187,-0.400710549895873,-0.437234350664412,-1.55689869891578,-1.81528887347645,1.47303949922858,-0.13745851790028,-0.0435795088409549,-0.86769969833126,0.840507459918979,1.85339287716533,0.470288628966531,-0.73930124342362,-1.06036241190682,-1.05889430644252,0.388914193360844,-0.400882160044187,0.999439102086969,0.00111706395327151,-0.249974905187177,-1.07126081759639,-1.05217415625872,1.3495733522378,0.829922081462343,0.146369957968637,0.896465787408533,0.944441533367597,-1.23582411129317,0.484362983671582,-0.812855933594435,0.220199740497502,0.643433462320463,0.573660130801129,-1.25310202747365,-1.57295315086595
AT3G13040,-0.577150530971248,-0.123456143156432,0.836776598677237,0.787964597456193,0.14641472983185,-1.33337506170009,-2.13118646260398,-1.88241894139721,0.00818005822523004,1.21409883250074,0.853038568901651,1.31596145169463,-1.09752918908839,1.11460716135875,0.167924435799452,-0.512534119459905,1.7674681348844,-0.10943125452837,0.412382627554776,-1.93760532673639,0.753505689324345,-0.0421973758639362,-0.51070644001084,0.478998989281746,-0.673549496851119,-0.60417619326692,0.455076639153143,1.23601538032822,-1.00820710142214,1.25292364024375,-1.05174515443375,0.19740126848559,-0.134901359350183,1.4650385746897,0.432855295206472,-1.66920137651051,1.19185700625486,-0.833650973558576,-0.409977784298758,-1.06443320728308,-0.65165769846851,0.384853076314872,1.46489958765935,0.750638045516629,0.28927827914127,-0.641189292877516,-0.0515830237211459,-0.69224581272022,1.41653478330437,1.13208941332592,1.76561790052251,0.426931521670937,0.097689778382443,-1.71948176351533,1.05019203720451,-0.634303338952944,-0.754713777346669,0.585016833009226,-1.50830791756697,-0.196932002504828,-1.87225813604969,-0.220901413154233,0.185106890303798,0.797313304023757,0.216356539137548
AT3G13180,-1.59928073338352,-1.36217983794347,1.07976302246691,0.720844582698447,1.70291332366614,-0.263276340619797,0.170776733204848,-1.65906838940709,0.274047010350312,0.471731505545438,1.87135622793568,-0.79055693574357,-0.0371541746285753,0.713162951871734,1.52368062456202,0.538367874037363,-0.326418645596619,-0.94500551782547,-0.238889053206442,-1.07672283442559,0.735751233778876,-0.708310151462957,-1.06969990952074,0.831584803599899,-1.701005851057,-0.875173544512466,0.310828140781172,-0.471969455745808,0.257101114590677,-0.0180287273746804,-0.984365706119049,-0.486889267560877,0.786227335450147,-0.464954561119725,1.24182319349965,-0.912852058595092,0.494254206842682,-0.584880082546263,1.62595425488767,-0.33216631762124,-1.09580478433618,-1.08026931781595,0.736364211724452,1.47391966382725,0.540621928673479,-1.38050872615673,0.332094103452006,-0.713224905129216,0.141470453922553,1.34853823717115,-0.335135513193863,1.06349189318667,-1.4676057988102,0.625822517159085,0.146444765489638,-1.36278813155977,-1.45131392464316,1.78674006529338,-0.153729954494445,1.75476572589207,0.362085187062146,-0.330955753097718,-1.24490073949594,0.497662167924382,1.36489658420129
AT3G13350,-1.23357044969284,-0.873687420922039,1.80779649360697,1.55273307749813,1.46113196718364,-0.589890994449782,-0.718752177624935,-2.13216753322466,0.539098424090576,0.828212751045769,0.897111830817304,-0.416541956488946,-0.967922471851959,1.62843599553379,0.91378044157628,0.12091307709786,0.2300105557941,-0.0636750428081605,0.462288982600443,-1.15539462863379,1.14179015221153,-0.377612338592518,-0.7322610356308,1.01596733360457,-1.45993379494572,-0.814847700735742,0.270022297509836,-0.0539774078141554,-0.0175798620563688,0.420056264094344,-0.822482346577041,-0.124304476233381,0.4213488347669,-0.209451883048275,1.06285550249903,-0.645467873424421,0.945201071752479,-1.40167966600325,1.48395721588415,-1.44152244024551,-1.05563733027648,-0.378437656251776,0.165131315915034,1.42722745414824,0.894438850785619,-1.00575349617535,0.108841357602869,-0.787359071765441,0.0664469915138416,1.23291485964954,0.123449419172654,1.49641261964201,-0.767505088636438,-0.714351093433104,0.843686999663704,-1.54374776169917,-1.70069048497899,1.34095095421635,-0.643184677564403,1.03038751798363,-1.22324513408436,-1.15919060187368,-0.571824284596188,0.867842638471265,1.00320693440721
AT3G13540,0.135032386794842,-0.15366026826323,-0.691527999506086,0.436357629550724,0.449464309671907,-0.387832294633336,0.526119128376129,-0.532346529895651,-0.674579195370479,0.407536760979803,0.977884761686495,-0.710254650229344,-1.12238912002332,-0.0863342056814329,2.19839619795993,-0.998033689679873,-0.808184366432457,-0.560762444521607,1.03627714516535,2.21658455624414,2.01870035411309,-0.764054263356763,-1.14554063336473,-0.932115088979967,-0.351559285782511,-0.365984535456202,1.73766231630741,-1.07614535489342,2.3635680228782,0.490028842646812,-0.45562257271302,0.508469062530949,0.186688707091592,-0.144445096783905,-0.764128340297915,-1.33355284847158,1.64166353903699,-0.404494667929822,0.150307052060411,-1.2441469189637,-0.395442465721032,-0.242997059292696,0.700674032507003,1.01930364871602,0.510706186153743,-0.302085766018377,-0.983894870845304,-0.828916033029566,0.782538929405591,-1.34710892870242,-0.96703495903908,1.28574852911474,-0.485307672264049,-0.26102244830638,-0.0954061617411969,-1.36187493230541,-0.886957785653629,2.6155283920503,0.693083615270281,0.681127596968328,-1.04117116174413,0.384977863167608,-1.03230662111959,-0.125560415252856,-0.0896479141823049
AT3G13810,0.481671380699991,-0.263534450736394,0.719693535528248,1.06722139658965,0.350660754798088,-1.46039406106111,-1.83731374746436,-1.98971089240022,-0.50327697325823,0.999153971541447,1.36109500714587,1.36721302027505,-1.3094170767448,1.00485531795583,0.043682846661653,0.0366008065059801,1.69546681078671,-0.587849317397533,0.157531850498032,-1.44340324646873,1.56319518577432,0.434552457036809,-0.62960462760461,0.562977678913309,-0.21258723988144,-0.631253178519708,-0.0139387956062295,0.882165733387936,-0.559223537692837,0.288415017793078,-0.327298692057625,0.969681271449051,-0.318691030607682,0.841290987464786,0.582191578648648,-1.20464545490952,1.07314272232551,-1.60518121546975,0.547475606728955,-1.0377270867639,-0.313933654281658,-0.43484528833358,0.438243580651655,1.09155887352148,0.655099195767428,-1.35885419425759,0.0883121220040766,-0.966698998847776,0.793921675573917,1.21323914120257,1.39940634697576,0.152243288810432,-0.837899812124759,-1.38875326603485,1.16188238061086,-0.733722781455487,-1.26457235106692,0.658783849402232,-1.69951352450475,0.79702532500081,-2.07523885259196,-0.286577284661508,-0.260073658411097,1.19007596564865,0.886007607537798
AT3G14020,1.5526276129965,-1.20946251102603,0.277194479875646,-0.261226331809488,-0.621445041410845,-0.569846779039379,-1.03468402866022,-1.41645671578521,1.32301864775384,0.359485358230514,0.144889100239316,0.182186336938484,-0.656623407953852,-0.31263858649549,-0.36497414019992,-0.220737311058294,3.09187355937701,0.648379555628728,1.28470645607529,-1.517875384462,-0.614473796851266,-1.4233066509847,-0.700991632464224,-0.514673934190727,-0.831856126479094,-0.728771475923797,-0.307361629331772,2.71006313156222,-0.812685203940254,0.715497328800462,0.587986364651066,1.61722349936024,-0.30871894628295,1.4107401417952,-0.401263161328599,0.0770016865719288,0.552787779881377,-1.1326817733826,0.879622153587211,-0.470875863672758,-0.722033414911939,-0.761144900485273,-0.363266373986272,-0.552641068133922,0.0139221672092624,-0.64637276702663,-0.305918047946755,0.841400269987837,-0.494052690857976,1.10104543278766,1.73819454111925,0.0741280026196818,1.23848489411917,-0.634367184023504,-0.187816646494655,-0.501587350001062,-0.186236929049987,0.134711244928145,-0.390706551237606,-0.758353437321528,-2.20340805712279,0.817279925557508,0.37459376508827,1.68254993764804,-0.290057523056469
AT3G14180,-0.505859290797059,-0.732790551304422,-0.134231787699162,0.970208671467181,1.2406123246412,0.320569330056733,-0.388493384401599,-1.19345305723763,-0.76138612107081,-0.153959102974363,1.72229190945956,-0.366050981166729,-2.31253020313663,-0.0181582270229739,0.271222638666111,-0.0875588705189428,0.531797492678476,0.282345074601703,3.15972635194009,-0.747898472989657,1.07306183237779,0.507015698391338,-0.376393620084899,-0.950981371732393,-1.19935317705489,-0.930972606540308,0.737395365907868,-0.628076980622113,0.785089507327792,1.15587782489369,-1.32719211888965,0.568506049957257,-0.145631800387646,-0.590960450069316,-1.11579224599751,-0.955057231308558,1.76043482847072,-0.473306638483649,-1.04342217677294,-0.248083443297562,1.48649497657034,0.729717463817448,1.23152975507569,-0.629450662785256,0.219620474776419,-0.700833075191396,-0.983366186939403,-0.0847120949834836,1.70321528573532,-0.195929999066084,0.1784009724995,-0.113559420409469,1.18856345583756,0.369510630282668,1.1640011408434,1.15390380231151,-1.49580644019669,1.25262687935004,-0.977818525045586,-0.788389820435737,-0.484766039686704,-0.806452966248259,-1.57244860930644,0.126680031580665,0.330707982337894
AT3G14230,1.455728756619,0.486001053360433,-0.0523996459880708,-1.05303643011404,-0.617975982417514,0.278368611019454,0.676265932837667,0.616338916529281,-0.892045759549091,-1.25661271392693,-0.361992583983806,-0.372127076985579,1.47551876356915,-1.01685695914046,-0.716837120137562,-0.435200446273546,-0.826605506818903,0.921360371022126,-0.835387329637491,0.905141755979563,-1.06396752385179,-1.65855184110681,0.120832423506626,-0.846935378028369,1.20618321632739,1.59509383545158,-1.40021706991072,0.0548092470178788,-0.136347843803871,-0.653581558237209,1.56781541117891,-0.834675227381203,-0.69763443549697,-0.183689448193933,-0.274901968734055,1.63359851938424,-1.07510511798376,1.79615183306685,0.044440473299797,1.27648919247195,-0.670661131761935,-1.52554428898494,-1.37332432910975,-0.0233895816383378,-0.439068856124829,1.2809025596416,-0.438943844675416,0.821897326323422,-1.43454776044908,-0.0161051181804984,-0.0604425122390171,-0.50339650695524,2.36895985034216,0.283158170050766,-0.903200947885055,-0.224740198646307,1.16250282688634,-0.303850684872503,0.575581248474977,-0.683898918244047,1.23524907282399,2.40517983428545,-0.245297636994241,0.326830688400553,-0.46130260540832
AT3G15030,-1.0550071878581,-1.08027864137507,1.18640057702826,1.29507163606485,1.54469154364384,-1.41832683826382,-0.707687269186557,-1.87331763196752,-0.0454142489688643,-0.335901964079388,1.3649018720836,0.676681660360162,-0.761277077664608,1.07708613282342,0.977077828295534,0.188719212404274,-0.0131598636310714,-0.580388786922615,0.444356285693825,-1.04931836885788,0.390554004082462,0.0616733574835036,-1.01090799896974,0.895833930213786,-1.38255173180558,-0.751855064410624,0.504207626931002,0.256757193947539,-0.518854869566025,0.49487372348608,-1.20967776244622,0.050800285811523,0.0946826419666484,1.029043112169,0.978128262425451,-1.25716780226772,0.666134640872238,-1.12359241391859,1.78668008627595,-0.526506885249417,-1.52336612110811,-0.21665589233429,0.694250848068258,1.52852155805987,1.03333043451882,-0.876459543371958,0.273729345918186,-0.933511333097753,0.0528476916090855,1.11394104334793,0.736909303906876,1.14659536461592,-1.25848600761424,-0.710583649706856,0.608213455139835,-1.21954055419814,-1.38233994703015,1.68961795348859,-1.16168246793837,1.43355891681658,-0.99575127618998,-0.174585064675382,-1.2115005341212,1.16428547385885,0.925497795384092
AT3G15210,2.85380002672574,1.1412050636818,0.0389300442124535,-1.03115650040526,0.144073178017087,-0.622829834977551,-0.0484765063069284,0.997005499230413,0.0688174587635034,-1.11672763487056,-0.880615971501054,-0.906399710604312,0.0153756783599276,-0.810940809553167,-0.0568632974577265,0.174374141256674,-0.732766898004648,1.45569016508157,-0.476131910049739,0.3493406595084,-0.0485621448737256,-0.100780644397678,0.966752327357392,-1.04853964526117,0.853790209352354,0.915544768604054,-1.26179392494397,-0.963445088677988,0.552142284589369,-1.35843296601382,0.265174521957293,1.53356416848917,1.4421709472652,-1.07344730825764,-1.40077176312663,0.634870921160198,-0.917706475094762,-0.360414317974027,-0.791207625666971,-0.101636090069828,0.863696231646543,-1.25492003233313,-0.822895033271621,-0.74509207375883,3.04815143567461,0.377536180525463,0.907420384708191,0.580281109016282,-0.933977159631197,-0.303003133104916,-0.888941316609124,-0.33897034169046,1.17300932760925,-0.540686865277747,-0.610677173193572,0.74718147363969,0.991225860704155,-0.420885387139984,-0.231523822332422,-0.467708360114926,-0.68276144548819,0.301472064864331,2.43487436418863,-0.782160264820115,-0.693621019334342
AT3G15270,1.33196591013027,0.701865954258648,0.176234568126674,-0.111775667606218,-1.55133042895279,0.868083019533121,0.172593265272899,2.05024449236299,0.476632507076216,-1.12258042846189,-1.05711607655669,-0.221042938085497,-0.168362695899874,-1.13657466904249,-1.06649709099995,-0.737188753013119,-0.329778332867035,2.32171657605839,-0.211863763650614,0.933308254671649,0.613911897636594,0.237772131760855,-0.304368312353352,-0.72799321317215,0.0547250647070505,-0.548954761419792,0.73522956212934,-0.721737991291009,2.3108072145247,-0.775655640014457,-0.621708083357136,-0.957565311345397,-0.32835545172692,-0.650297538597323,-1.61248522392244,1.32707901803563,2.26379122122272,-0.0910652462064336,-1.21078451212135,-0.349516830983252,0.703309746750981,0.871507026161664,0.551211480981195,-0.168967306735769,-1.07933302450546,0.408272387483301,-0.595228856312607,0.716111131065875,1.25973446280917,-0.566892155677501,-0.367276024152487,-0.525278564761827,1.84277023834979,0.140166122305924,-0.407523103660115,2.53080100419245,-0.612500724056217,-0.627158672772462,-0.711048653550227,-0.571392642350705,-0.165242358473119,-1.45913136783029,0.213641340489435,-0.394696262046868,-0.947216919564707
AT3G15500,2.84582531467045,1.41351772150105,-0.719935971798358,-0.517291792909395,-0.369694612621492,0.524171264426924,0.634605376412758,0.610311914570551,-0.695309766081064,-0.48190090163825,-0.892574234660468,-0.87446180619409,0.489819671271953,-0.855709161664253,-0.3921190226337,-0.767210873747461,-0.616312579382348,0.482939454563662,-0.165303528388321,1.29470709835598,0.124082556190708,0.0421675426633001,-0.991762446057911,-0.678937925037215,0.4477180941909,-0.216806172927535,-0.414517107972246,-0.763225318155039,1.22474453965805,-0.545770877863855,1.69532967097406,0.26519123091441,-0.0360809703164695,-0.540955568557608,-0.963683496143113,1.29125435415848,-0.292283224264173,0.673336342278133,-0.554522252376038,-0.741867583919614,4.70768208486465,-0.925729634644239,-0.0804569992019163,-0.841109497651327,-0.611634158379143,-0.0604513002057698,-0.0122961011694115,1.55652282571536,-0.396479441579068,-0.3927918812925,-0.71904725081553,-0.280259166322334,-0.288334523214878,-0.393534237089767,-0.664196107786515,0.758827299475783,0.371908298979175,-0.802847110977135,1.67281470408446,-0.470467569373385,0.193053201185055,-0.475433455812978,-0.204255621512457,-0.919845543587317,-0.693123765180174
AT3G15510,0.908990794486858,0.423033137949671,0.318474330120076,-0.984166547298631,-1.1548997474479,-1.35872439399987,-1.48479320869026,-0.159871613705633,0.496215708494828,0.122183947409711,-0.562745522832738,1.5021282419501,0.119535573859273,-0.590996414868103,-1.16711305642819,0.27229213571129,2.44461109547427,-0.694711785614766,-0.477609380370909,-1.00926281463412,-1.09622089453489,-0.00852896597808243,-0.317452673451957,-0.206615784670236,0.567283547092969,-0.270041686607679,-1.12217193293426,2.75914701251901,-1.14531875554503,-0.23691623826211,1.00327912657199,1.01626409075581,-0.146709083820144,2.36681087218728,-0.128223360878211,-0.124963896854472,-0.568980156857861,0.280737840521568,-0.678549528769152,-0.479366147419346,-0.0604574887323992,-0.546053402377354,-1.04064849690269,-0.175027035242842,1.4586482575013,-0.195563264239697,1.11505768027161,0.264597307139456,-0.0205004833646044,1.79752767664625,2.55836176186052,-1.13253119152956,0.0674880443049007,-0.902741339102021,-0.852931326288372,0.18072301455758,0.0251301239709096,-0.844517734424141,-0.575824936857871,-0.327895992406022,-1.59560554051324,1.07522440419594,0.857343732259655,0.526394321791407,-0.0822319551488783
AT3G15540,2.44451206360943,0.535486816721722,-0.693688139064711,-0.253707361207853,-0.929537457508827,0.0988597351805977,0.408333558706141,2.05558282269056,-0.48782191638362,-0.182979719316581,-1.17923307626037,-0.929220506781243,-0.322117607489804,-1.32343094117646,-0.558599403247028,-0.325550739284943,-0.873540349906883,2.05881594164512,-0.0482340434976018,0.646029672927408,0.914690116791756,1.86267613452689,0.0784614319643597,-0.798822261960587,2.32614338854034,0.608501314287004,1.40112735810766,-1.14977121649169,1.84648727876706,-0.256215275377338,0.790763331734456,0.0901245224922207,-0.119284490922708,-1.47366732666935,-1.32872700902544,-0.260353357492689,-0.17903880175768,0.124386848672648,0.574283769462496,0.184929817733421,2.35814623422193,-0.0952163318531859,-0.156038432757922,-0.844793409452836,-0.939919136657769,0.187524604568629,-0.284371988066089,0.394290885032295,0.512469674493244,-1.0822654586565,-1.63045128440685,-0.725747159238708,0.454787965071101,-0.456882746583618,0.465412539560452,0.946667486154254,0.469154868420843,-1.43371871771521,-0.269779279080669,-0.544322220847131,0.131310077945366,-1.10205138078649,0.066191815156504,-0.750450643905459,-1.04660288435406
AT3G15880,1.64007957779794,1.35243031937862,0.202198488902999,-1.5654915246817,-1.56836141317467,0.0872416511037357,1.11065606113452,-2.32004394633003,-2.00798267989645,0.322993099880631,0.0919174694288559,-0.822486219597527,0.14933471679221,-1.4350732006686,-0.854898003743934,-0.209683768637484,0.547631415231326,0.856142297872879,0.315535650502945,0.27883333740916,0.727716765996778,0.697577154436636,-0.415643157567808,-1.6245114054283,1.94123952866229,1.16705621758128,1.19738573480628,-0.201772249945748,0.809462024638022,2.59051238868307,-0.30834706559515,0.491174652288312,-1.19589797187624,-0.0112493916771522,-1.11524710549594,0.678882402544192,0.413132554111792,-0.0282958597861501,-0.339783757193151,0.434441552256047,0.19643619105297,0.497221808635626,-0.798979306851347,-0.443659112510356,-1.21998068833702,-0.331867369125389,-1.21807737098442,0.722048812307175,1.67604296308039,-0.273023394587593,0.914378209079931,-0.988614112667932,0.439102153781098,-1.21147145373859,0.724298464029338,0.641097261957515,0.933839887695841,-0.294888110270354,-0.104320210273555,-0.812640341281055,-0.57179917721717,1.21437863977904,0.0643610618483841,-0.652852984463291,-1.1798381610837
AT3G16220,0.17393886259917,0.706930417382646,-0.620338426979384,-0.270471009976997,-0.726128404965092,-0.667287735788418,-1.50812521952197,0.975780938023455,0.867567780576941,3.00431295620035,-0.128127824688075,-0.253190763136109,-0.965824685895213,1.02736488768517,-0.820442601995804,-0.243866070842395,2.43568205530963,0.760172136064558,-0.461007761241768,-0.756992516189505,0.669680442606488,-0.173827087164342,1.09911787799548,-0.104149512846143,0.810915829640205,-1.53055906459153,-0.0460345569721489,0.790396544451793,0.553601049173132,0.600162897375547,1.85519907767734,0.6621330242586,-0.150461599889117,-0.71491727159626,0.376921080115115,-0.43088673081788,1.56718600423906,1.38502658961191,-1.0638369194307,-1.10764932732,-0.164800123405061,-0.35263498821985,0.116477255453517,-0.0585453580961541,0.0677949184669693,-0.288118455343684,-0.780453938214713,-1.38861822633595,1.14417288900418,-0.137315231046468,1.50253921512908,0.316641389688678,-0.29357598478459,-2.01221312277791,-0.238535076028623,-0.484045333617264,0.547224696394014,-1.53837443862041,-1.40555773940966,-0.664689640813631,-1.89766165564279,-0.608777462582593,0.813048310268083,0.755501519680634,-0.527448778283565
AT3G16230,-0.70057634185853,0.238868265229558,-0.496186280125512,-0.399698134210175,-0.971223647207352,-0.176022695294941,-0.627077073976919,-0.985017459255345,0.286253181790868,0.895148510455132,-0.241700091741722,0.729852642528873,-0.787739016828574,-0.170945393357832,-1.37014030345307,0.172150055245077,2.68525317588516,-0.602225527892917,0.376305388050888,-2.80136627443053,0.0212508948542645,0.720369472562716,0.292721267785055,-1.42951519787757,1.11799966871901,0.0625874474307634,-0.516322018950999,2.12991182817144,-1.24260425300319,2.00309998014814,-0.791539563231385,0.141313831319305,-1.05644905035956,1.03029657133516,0.670792539611402,-0.305638553216135,0.670545073455586,1.62555881964577,-0.047319065555971,-0.6511267811933,-1.27612560602651,1.57402823843984,-0.140544661343521,-0.565027968079389,-0.718577685090101,0.746010726820425,-0.110514522028239,0.541895425304526,0.687599009492584,0.753340698617101,2.47186941768535,-0.370072553536879,0.850537277056933,-1.1836575720738,-0.24560920785505,-0.0390210643850723,0.415787764062848,0.173617262673803,-0.591050732660651,-1.37105071203121,-1.06719199288854,0.659634120815918,0.341089983622675,-0.449084008732365,-0.587727529063301
AT3G16280,-1.8692119839088,0.0839604107128232,1.49341928964534,-0.557655087169718,-0.280714110218136,-1.25463675962097,-1.09596054813988,-1.58729689195824,0.251639252205076,-0.611007004232327,1.6833132541148,0.0878237695629411,-1.08394624693792,0.751463327411662,1.94544846688974,-0.511586233019024,0.400830318613236,-1.19868768095082,-1.75005667050554,-0.841247647589986,1.03378321387711,-0.49765806335066,-0.960215136338338,0.137095357915451,-0.260367518721663,-0.755955824124431,-0.651279200929785,1.8286506767412,1.55515207234425,-0.676431512907041,0.155515127521044,0.86525268472553,-0.66093921723314,0.30976126783116,0.1412177852551,0.399003885762049,1.5078558812244,-0.808653593250978,0.787716724165284,0.175149280671308,-1.6710148743499,-1.07840218126198,1.2247814577832,1.64344909028835,0.93688188372449,-1.12825019700369,1.29561725953297,-1.19396939608525,0.622392167571635,0.750274850715942,0.839799205629196,0.0255955183778055,-0.263343567995141,0.0166026034349914,-0.0296994123562799,-0.992896626292563,-0.428570973905215,0.551478645275002,0.649672079519157,-0.224839513738726,0.625792441496718,-0.0290161192151444,-1.58123792765935,1.88547734991963,-0.127118879487964
AT3G16350,0.985884579769393,1.21115944155232,0.446238276945918,-0.344823696631018,-1.57300714715836,-0.491951812536207,0.754115596291983,-0.885055312388479,-0.765936661131704,-1.27601040142505,-1.75103869955031,0.19423321915452,0.867908035652948,0.0086754387343843,-0.840352885826936,-0.954343598246745,-1.66738919727231,1.99300986610088,-1.0461834074966,0.295516801357835,-1.00939832294234,-0.81885519732345,-0.37041042746451,-0.778685890422338,1.1806539092179,1.11884839427904,-1.3198070188753,-0.525427366649342,-0.510505281919316,0.101103276987526,-0.350995964113542,-0.509226013279374,0.550854476179399,-0.417881886676629,-0.743666250912585,0.979740831014511,-1.32843325496969,1.08048391542728,-1.23986359315611,1.60612209083992,0.454283274210267,-0.071167492420729,-0.309353189617592,-0.513058387060602,-0.490950940999437,1.3860118348295,0.12628667153008,1.17754400987027,-0.46638137811851,1.08711927272532,2.21621236700849,-0.0583191266006736,1.54911451231817,-0.577920837995756,-1.28587380708524,1.41907726247845,0.839817088925558,-0.996589340127125,1.38963099717074,-0.720367808463703,0.837394355110634,1.61999713085509,0.315213735915924,-0.266774729248054,-0.516244336348611
AT3G16500,-0.412000597570807,0.145049652714473,0.575371607434956,1.21666956032078,0.725358251772493,-1.83710922401652,-1.26996940903925,-0.618244659107201,0.432532802583647,2.22285756556495,0.569893207454414,0.251820853420531,-1.03459934156934,0.475898282097245,0.64784265455757,0.0875970580397866,1.6551436194722,-0.977419412723769,0.165669599597312,-0.941568733522635,0.657845356370439,0.48509413459977,-0.973881260048529,1.45245303935442,-0.767667391491509,-1.2346426941571,0.511125592401153,2.35332839704998,-0.77170163804323,-0.141766464564227,-0.386987339935385,1.919669885855,0.984785156192735,0.896079576314489,0.247854424945557,-1.07546019731703,0.988883040254829,-1.16200767593111,1.18181199788735,-0.840873753788721,-0.798649104388079,0.183886649829368,0.492075680445754,-0.289110061938114,-0.206339492790017,-0.693296509205217,0.332553628714581,-0.628677030241929,1.10140716480004,1.53608805672736,0.97741853373289,0.284152889256174,-1.55790591810641,-1.16053472304504,0.41315680645101,-0.764551940527502,-1.05048688731586,0.0469275793305855,-1.18371038950504,-0.491753262303645,-2.41031457629631,-0.940494792471676,-0.0830034945847146,0.182285492907805,0.304140177094288
AT3G16770,3.26777135415326,1.42319924280873,-0.979487658631305,-0.493525440442027,-1.10883423444624,-0.415804724902209,-1.08297331297769,0.781312998674332,-0.406690798707834,-0.0488212098934591,-0.977664839340932,1.25576998160788,-0.771978932160137,-0.481065528855562,-1.06818657735555,-1.23705515284254,0.406266088770816,0.593604750495507,0.174504735679586,-0.0683088826057683,0.54748867809807,1.016388115927,0.374591512362957,-1.18531794416664,1.42113487069937,-0.44607054824402,-0.304475946293348,0.258255971641123,-0.073705832329596,-0.15282610703081,0.953429406108374,1.41711730462395,-0.822767295824458,-0.26384714522007,-0.85575272723957,0.025365045208903,1.10371518489692,0.347823586661861,1.62851411634669,-0.466155101164359,1.91292806752792,0.423761706244157,0.0456356044409518,-1.08874670201976,-1.0400007898125,-0.143255209723733,-1.11394791826517,0.0298138309511226,0.810509732649737,-1.11232268279606,0.3329906686946,-0.890207991596543,1.60892880096183,-1.16776886584032,0.558462071508305,1.82156381030645,0.652056191122872,-1.21179140953263,-0.844447587103142,-1.23668663049774,-0.917904757053728,-0.226939151410943,1.3442234315908,-0.897732223573594,-0.934059000864097
